tradingtime,deliverytime,price_down,price_up
2025-02-27 16:00:00,2025-02-27 16:00:00,78.29,68.94
2025-02-27 17:00:00,2025-02-27 17:00:00,75.2575,66.27250000000001
2025-02-27 18:00:00,2025-02-27 18:00:00,78.1325,68.7975
2025-02-27 19:00:00,2025-02-27 19:00:00,162.12,142.765
2025-02-27 20:00:00,2025-02-27 20:00:00,121.5875,107.0625
2025-02-27 21:00:00,2025-02-27 21:00:00,92.18,81.17
2025-02-27 22:00:00,2025-02-27 22:00:00,97.1125,85.5175
2025-02-27 23:00:00,2025-02-27 23:00:00,122.84,108.17
2025-02-28 00:00:00,2025-02-28 00:00:00,111.045,97.785
2025-02-28 01:00:00,2025-02-28 01:00:00,112.1,98.715
2025-02-28 02:00:00,2025-02-28 02:00:00,94.3175,83.0575
2025-02-28 03:00:00,2025-02-28 03:00:00,110.2525,97.0825
2025-02-28 04:00:00,2025-02-28 04:00:00,29.122500000000002,16.2825
2025-02-28 05:00:00,2025-02-28 05:00:00,94.4675,83.1875
2025-02-28 06:00:00,2025-02-28 06:00:00,100.9325,88.8825
2025-02-28 07:00:00,2025-02-28 07:00:00,206.54250000000002,181.8775
2025-02-28 08:00:00,2025-02-28 08:00:00,146.33249999999998,124.19749999999999
2025-02-28 09:00:00,2025-02-28 09:00:00,129.64,114.16
2025-02-28 10:00:00,2025-02-28 10:00:00,68.85000000000001,51.76
2025-02-28 11:00:00,2025-02-28 11:00:00,140.89000000000001,124.065
2025-02-28 12:00:00,2025-02-28 12:00:00,130.51749999999998,114.9325
2025-02-28 13:00:00,2025-02-28 13:00:00,136.985,120.625
2025-02-28 14:00:00,2025-02-28 14:00:00,127.39750000000001,112.1825
2025-02-28 15:00:00,2025-02-28 15:00:00,154.525,136.075
2025-02-28 16:00:00,2025-02-28 16:00:00,178.1225,156.8525
2025-02-28 17:00:00,2025-02-28 17:00:00,107.7775,94.9075
2025-02-28 18:00:00,2025-02-28 18:00:00,120.91000000000001,106.47
2025-02-28 19:00:00,2025-02-28 19:00:00,134.92000000000002,118.81
2025-02-28 20:00:00,2025-02-28 20:00:00,124.015,109.205
2025-02-28 21:00:00,2025-02-28 21:00:00,79.405,69.92500000000001
2025-02-28 22:00:00,2025-02-28 22:00:00,111.4225,98.1175
2025-02-28 23:00:00,2025-02-28 23:00:00,105.4175,92.8275
2025-03-01 00:00:00,2025-03-01 00:00:00,149.1775,133.3275
2025-03-01 01:00:00,2025-03-01 01:00:00,155.8125,139.2575
2025-03-01 02:00:00,2025-03-01 02:00:00,153.2375,136.9575
2025-03-01 03:00:00,2025-03-01 03:00:00,131.725,117.73
2025-03-01 04:00:00,2025-03-01 04:00:00,81.4725,69.7725
2025-03-01 05:00:00,2025-03-01 05:00:00,138.1275,123.45250000000001
2025-03-01 06:00:00,2025-03-01 06:00:00,130.1625,116.33749999999999
2025-03-01 07:00:00,2025-03-01 07:00:00,132.125,118.08500000000001
2025-03-01 08:00:00,2025-03-01 08:00:00,98.435,87.98
2025-03-01 09:00:00,2025-03-01 09:00:00,78.3625,70.0375
2025-03-01 10:00:00,2025-03-01 10:00:00,-4.102499999999999,-11.8975
2025-03-01 11:00:00,2025-03-01 11:00:00,-315.8475,-353.3925
2025-03-01 12:00:00,2025-03-01 12:00:00,31.005000000000003,27.71
2025-03-01 13:00:00,2025-03-01 13:00:00,30.955000000000002,27.665
2025-03-01 14:00:00,2025-03-01 14:00:00,61.815,55.25
2025-03-01 15:00:00,2025-03-01 15:00:00,142.385,127.255
2025-03-01 16:00:00,2025-03-01 16:00:00,121.125,108.255
2025-03-01 17:00:00,2025-03-01 17:00:00,115.42500000000001,103.16
2025-03-01 18:00:00,2025-03-01 18:00:00,207.135,185.13
2025-03-01 19:00:00,2025-03-01 19:00:00,162.0475,144.8275
2025-03-01 20:00:00,2025-03-01 20:00:00,130.7225,116.8375
2025-03-01 21:00:00,2025-03-01 21:00:00,90.0425,79.8225
2025-03-01 22:00:00,2025-03-01 22:00:00,133.5325,119.3475
2025-03-01 23:00:00,2025-03-01 23:00:00,132.1875,118.1425
2025-03-02 00:00:00,2025-03-02 00:00:00,87.9875,78.6425
2025-03-02 01:00:00,2025-03-02 01:00:00,140.715,125.765
2025-03-02 02:00:00,2025-03-02 02:00:00,132.7175,118.6125
2025-03-02 03:00:00,2025-03-02 03:00:00,118.4425,105.8525
2025-03-02 04:00:00,2025-03-02 04:00:00,113.6925,101.6125
2025-03-02 05:00:00,2025-03-02 05:00:00,71.1925,62.9975
2025-03-02 06:00:00,2025-03-02 06:00:00,91.6875,81.9475
2025-03-02 07:00:00,2025-03-02 07:00:00,61.4475,54.3975
2025-03-02 08:00:00,2025-03-02 08:00:00,132.15,117.27000000000001
2025-03-02 09:00:00,2025-03-02 09:00:00,118.685,106.075
2025-03-02 10:00:00,2025-03-02 10:00:00,71.6,62.974999999999994
2025-03-02 11:00:00,2025-03-02 11:00:00,-83.155,-93.035
2025-03-02 12:00:00,2025-03-02 12:00:00,-68.7975,-76.97250000000001
2025-03-02 13:00:00,2025-03-02 13:00:00,-141.6325,-158.4675
2025-03-02 14:00:00,2025-03-02 14:00:00,-19.205,-23.07
2025-03-02 15:00:00,2025-03-02 15:00:00,12.4075,11.0875
2025-03-02 16:00:00,2025-03-02 16:00:00,27.8325,24.8725
2025-03-02 17:00:00,2025-03-02 17:00:00,76.2075,68.11250000000001
2025-03-02 18:00:00,2025-03-02 18:00:00,185.01999999999998,165.35999999999999
2025-03-02 19:00:00,2025-03-02 19:00:00,101.5975,82.88250000000001
2025-03-02 20:00:00,2025-03-02 20:00:00,59.3425,53.0325
2025-03-02 21:00:00,2025-03-02 21:00:00,46.0525,41.1575
2025-03-02 22:00:00,2025-03-02 22:00:00,68.95,61.625
2025-03-02 23:00:00,2025-03-02 23:00:00,116.44,104.075
2025-03-03 00:00:00,2025-03-03 00:00:00,60.537499999999994,54.1025
2025-03-03 01:00:00,2025-03-03 01:00:00,107.61250000000001,96.1825
2025-03-03 02:00:00,2025-03-03 02:00:00,60.92,54.445
2025-03-03 03:00:00,2025-03-03 03:00:00,50.1475,44.8175
2025-03-03 04:00:00,2025-03-03 04:00:00,115.965,103.645
2025-03-03 05:00:00,2025-03-03 05:00:00,279.10249999999996,249.4525
2025-03-03 06:00:00,2025-03-03 06:00:00,229.035,204.70499999999998
2025-03-03 07:00:00,2025-03-03 07:00:00,353.2025,315.6825
2025-03-03 08:00:00,2025-03-03 08:00:00,254.07999999999998,227.085
2025-03-03 09:00:00,2025-03-03 09:00:00,66.75999999999999,53.23
2025-03-03 10:00:00,2025-03-03 10:00:00,305.9875,273.48249999999996
2025-03-03 11:00:00,2025-03-03 11:00:00,9.035,-0.7199999999999989
2025-03-03 12:00:00,2025-03-03 12:00:00,-43.79500000000001,-58.565
2025-03-03 13:00:00,2025-03-03 13:00:00,49.05499999999999,33.95
2025-03-03 14:00:00,2025-03-03 14:00:00,-33.1975,-39.1525
2025-03-03 15:00:00,2025-03-03 15:00:00,23.3175,20.8475
2025-03-03 16:00:00,2025-03-03 16:00:00,17.435000000000002,15.58
2025-03-03 17:00:00,2025-03-03 17:00:00,15.4225,13.782499999999999
2025-03-03 18:00:00,2025-03-03 18:00:00,86.47,77.28
2025-03-03 19:00:00,2025-03-03 19:00:00,29.5175,22.542500000000004
2025-03-03 20:00:00,2025-03-03 20:00:00,93.765,83.8
2025-03-03 21:00:00,2025-03-03 21:00:00,93.19,83.29
2025-03-03 22:00:00,2025-03-03 22:00:00,78.3475,70.02250000000001
2025-03-03 23:00:00,2025-03-03 23:00:00,96.9275,86.6275
2025-03-04 00:00:00,2025-03-04 00:00:00,70.38499999999999,62.905
2025-03-04 01:00:00,2025-03-04 01:00:00,110.08,98.39
2025-03-04 02:00:00,2025-03-04 02:00:00,126.36,112.93
2025-03-04 03:00:00,2025-03-04 03:00:00,98.95500000000001,88.45
2025-03-04 04:00:00,2025-03-04 04:00:00,129.60999999999999,115.83500000000001
2025-03-04 05:00:00,2025-03-04 05:00:00,503.425,449.94
2025-03-04 06:00:00,2025-03-04 06:00:00,112.425,100.48
2025-03-04 07:00:00,2025-03-04 07:00:00,216.265,193.29
2025-03-04 08:00:00,2025-03-04 08:00:00,228.7175,204.41750000000002
2025-03-04 09:00:00,2025-03-04 09:00:00,145.9025,130.4025
2025-03-04 10:00:00,2025-03-04 10:00:00,4.080000000000005,-7.919999999999995
2025-03-04 11:00:00,2025-03-04 11:00:00,-202.59,-228.335
2025-03-04 12:00:00,2025-03-04 12:00:00,-43.01,-49.305
2025-03-04 13:00:00,2025-03-04 13:00:00,94.9025,84.8175
2025-03-04 14:00:00,2025-03-04 14:00:00,74.36500000000001,66.46
2025-03-04 15:00:00,2025-03-04 15:00:00,123.6275,110.4925
2025-03-04 16:00:00,2025-03-04 16:00:00,-2.8225,-10.357499999999998
2025-03-04 17:00:00,2025-03-04 17:00:00,78.5025,70.1625
2025-03-04 18:00:00,2025-03-04 18:00:00,252.7525,225.9025
2025-03-04 19:00:00,2025-03-04 19:00:00,333.7575,298.3025
2025-03-04 20:00:00,2025-03-04 20:00:00,159.51250000000002,142.5675
2025-03-04 21:00:00,2025-03-04 21:00:00,121.3125,108.42750000000001
2025-03-04 22:00:00,2025-03-04 22:00:00,103.47749999999999,92.4875
2025-03-04 23:00:00,2025-03-04 23:00:00,95.16,85.05
2025-03-05 00:00:00,2025-03-05 00:00:00,13.4025,6.992500000000001
2025-03-05 01:00:00,2025-03-05 01:00:00,65.9725,58.9625
2025-03-05 02:00:00,2025-03-05 02:00:00,67.52,60.35
2025-03-05 03:00:00,2025-03-05 03:00:00,64.23,57.405
2025-03-05 04:00:00,2025-03-05 04:00:00,63.345,56.614999999999995
2025-03-05 05:00:00,2025-03-05 05:00:00,104.655,93.535
2025-03-05 06:00:00,2025-03-05 06:00:00,86.76249999999999,77.5475
2025-03-05 07:00:00,2025-03-05 07:00:00,203.065,181.49
2025-03-05 08:00:00,2025-03-05 08:00:00,151.3675,135.2875
2025-03-05 09:00:00,2025-03-05 09:00:00,86.435,74.055
2025-03-05 10:00:00,2025-03-05 10:00:00,67.84,58.1
2025-03-05 11:00:00,2025-03-05 11:00:00,-26.3975,-31.447499999999998
2025-03-05 12:00:00,2025-03-05 12:00:00,19.240000000000002,17.195
2025-03-05 13:00:00,2025-03-05 13:00:00,29.8375,26.6675
2025-03-05 14:00:00,2025-03-05 14:00:00,-7.24,-9.364999999999998
2025-03-05 15:00:00,2025-03-05 15:00:00,68.95,61.625
2025-03-05 16:00:00,2025-03-05 16:00:00,91.7775,82.0275
2025-03-05 17:00:00,2025-03-05 17:00:00,81.13749999999999,72.51249999999999
2025-03-05 18:00:00,2025-03-05 18:00:00,92.505,82.675
2025-03-05 19:00:00,2025-03-05 19:00:00,121.38,108.48
2025-03-05 20:00:00,2025-03-05 20:00:00,108.205,96.71000000000001
2025-03-05 21:00:00,2025-03-05 21:00:00,106.88,95.52
2025-03-05 22:00:00,2025-03-05 22:00:00,155.3075,138.8025
2025-03-05 23:00:00,2025-03-05 23:00:00,99.655,84.11
2025-03-06 00:00:00,2025-03-06 00:00:00,163.34,145.985
2025-03-06 01:00:00,2025-03-06 01:00:00,18.974999999999994,2.0250000000000057
2025-03-06 02:00:00,2025-03-06 02:00:00,-8.0375,-15.617500000000001
2025-03-06 03:00:00,2025-03-06 03:00:00,47.459999999999994,42.415
2025-03-06 04:00:00,2025-03-06 04:00:00,38.5225,34.2975
2025-03-06 05:00:00,2025-03-06 05:00:00,98.04249999999999,80.17750000000001
2025-03-06 06:00:00,2025-03-06 06:00:00,137.4175,122.8175
2025-03-06 07:00:00,2025-03-06 07:00:00,185.815,166.075
2025-03-06 08:00:00,2025-03-06 08:00:00,135.6325,121.2225
2025-03-06 09:00:00,2025-03-06 09:00:00,84.0875,75.1525
2025-03-06 10:00:00,2025-03-06 10:00:00,25.410000000000004,18.895000000000003
2025-03-06 11:00:00,2025-03-06 11:00:00,-56.6725,-63.9275
2025-03-06 12:00:00,2025-03-06 12:00:00,-143.7025,-160.8125
2025-03-06 13:00:00,2025-03-06 13:00:00,-6.75,-7.555
2025-03-06 14:00:00,2025-03-06 14:00:00,40.895,36.55
2025-03-06 15:00:00,2025-03-06 15:00:00,5.3225,4.7575
2025-03-06 16:00:00,2025-03-06 16:00:00,14.2275,12.717500000000001
2025-03-06 17:00:00,2025-03-06 17:00:00,82.6875,73.9025
2025-03-06 18:00:00,2025-03-06 18:00:00,326.115,291.47
2025-03-06 19:00:00,2025-03-06 19:00:00,294.9525,263.6175
2025-03-06 20:00:00,2025-03-06 20:00:00,176.585,157.82500000000002
2025-03-06 21:00:00,2025-03-06 21:00:00,85.0325,75.0425
2025-03-06 22:00:00,2025-03-06 22:00:00,-18.207500000000003,-25.3525
2025-03-06 23:00:00,2025-03-06 23:00:00,56.225,50.25
2025-03-07 00:00:00,2025-03-07 00:00:00,23.935,19.62
2025-03-07 01:00:00,2025-03-07 01:00:00,65.42,58.47
2025-03-07 02:00:00,2025-03-07 02:00:00,-27.330000000000002,-37.705
2025-03-07 03:00:00,2025-03-07 03:00:00,-47.885,-55.730000000000004
2025-03-07 04:00:00,2025-03-07 04:00:00,34.8225,31.1225
2025-03-07 05:00:00,2025-03-07 05:00:00,34.605000000000004,30.925
2025-03-07 06:00:00,2025-03-07 06:00:00,39.465,35.275
2025-03-07 07:00:00,2025-03-07 07:00:00,63.465,56.725
2025-03-07 08:00:00,2025-03-07 08:00:00,71.49249999999999,63.897499999999994
2025-03-07 09:00:00,2025-03-07 09:00:00,17.4475,11.332500000000001
2025-03-07 10:00:00,2025-03-07 10:00:00,-140.23999999999998,-156.915
2025-03-07 11:00:00,2025-03-07 11:00:00,15.155,13.545
2025-03-07 12:00:00,2025-03-07 12:00:00,16.23,14.51
2025-03-07 13:00:00,2025-03-07 13:00:00,102.7325,91.8175
2025-03-07 14:00:00,2025-03-07 14:00:00,29.2525,26.1425
2025-03-07 15:00:00,2025-03-07 15:00:00,6.4525,5.7725
2025-03-07 16:00:00,2025-03-07 16:00:00,50.775,45.38
2025-03-07 17:00:00,2025-03-07 17:00:00,47.9725,42.8725
2025-03-07 18:00:00,2025-03-07 18:00:00,134.845,120.52
2025-03-07 19:00:00,2025-03-07 19:00:00,149.24,133.385
2025-03-07 20:00:00,2025-03-07 20:00:00,143.07750000000001,124.00250000000001
2025-03-07 21:00:00,2025-03-07 21:00:00,-2.2624999999999957,-10.697500000000002
2025-03-07 22:00:00,2025-03-07 22:00:00,91.2225,81.5325
2025-03-07 23:00:00,2025-03-07 23:00:00,82.7225,73.9375
2025-03-08 00:00:00,2025-03-08 00:00:00,22.7075,19.892500000000002
2025-03-08 01:00:00,2025-03-08 01:00:00,25.685,22.955
2025-03-08 02:00:00,2025-03-08 02:00:00,22.82,20.395
2025-03-08 03:00:00,2025-03-08 03:00:00,-40.7175,-48.2725
2025-03-08 04:00:00,2025-03-08 04:00:00,-102.1125,-114.2475
2025-03-08 05:00:00,2025-03-08 05:00:00,-52.6425,-58.9975
2025-03-08 06:00:00,2025-03-08 06:00:00,-53.405,-61.160000000000004
2025-03-08 07:00:00,2025-03-08 07:00:00,-48.315,-56.21
2025-03-08 08:00:00,2025-03-08 08:00:00,66.26,59.22
2025-03-08 09:00:00,2025-03-08 09:00:00,96.73750000000001,86.4575
2025-03-08 10:00:00,2025-03-08 10:00:00,132.7225,118.6225
2025-03-08 11:00:00,2025-03-08 11:00:00,-55.47,-63.665000000000006
2025-03-08 12:00:00,2025-03-08 12:00:00,14.8175,13.2475
2025-03-08 13:00:00,2025-03-08 13:00:00,11.305,10.1
2025-03-08 14:00:00,2025-03-08 14:00:00,34.2575,30.6175
2025-03-08 15:00:00,2025-03-08 15:00:00,86.39,77.21000000000001
2025-03-08 16:00:00,2025-03-08 16:00:00,-56.392500000000005,-65.2375
2025-03-08 17:00:00,2025-03-08 17:00:00,27.8075,24.8525
2025-03-08 18:00:00,2025-03-08 18:00:00,43.974999999999994,39.3
2025-03-08 19:00:00,2025-03-08 19:00:00,38.9225,31.1225
2025-03-08 20:00:00,2025-03-08 20:00:00,-142.9425,-165.6225
2025-03-08 21:00:00,2025-03-08 21:00:00,23.025,20.58
2025-03-08 22:00:00,2025-03-08 22:00:00,41.11,36.745000000000005
2025-03-08 23:00:00,2025-03-08 23:00:00,16.145,13.605
2025-03-09 00:00:00,2025-03-09 00:00:00,96.25999999999999,86.03
2025-03-09 01:00:00,2025-03-09 01:00:00,103.79249999999999,92.7675
2025-03-09 02:00:00,2025-03-09 02:00:00,88.085,78.73
2025-03-09 03:00:00,2025-03-09 03:00:00,14.4225,12.8875
2025-03-09 04:00:00,2025-03-09 04:00:00,16.2775,14.5525
2025-03-09 05:00:00,2025-03-09 05:00:00,13.08,11.69
2025-03-09 06:00:00,2025-03-09 06:00:00,91.295,81.59
2025-03-09 07:00:00,2025-03-09 07:00:00,22.2925,19.927500000000002
2025-03-09 08:00:00,2025-03-09 08:00:00,78.9675,70.5775
2025-03-09 09:00:00,2025-03-09 09:00:00,18.189999999999998,16.255
2025-03-09 10:00:00,2025-03-09 10:00:00,-5.215,-6.065
2025-03-09 11:00:00,2025-03-09 11:00:00,38.6575,32.9075
2025-03-09 12:00:00,2025-03-09 12:00:00,219.7525,196.4075
2025-03-09 13:00:00,2025-03-09 13:00:00,424.70000000000005,379.58
2025-03-09 14:00:00,2025-03-09 14:00:00,109.78500000000001,98.12
2025-03-09 15:00:00,2025-03-09 15:00:00,81.68,73.0
2025-03-09 16:00:00,2025-03-09 16:00:00,103.715,92.7
2025-03-09 17:00:00,2025-03-09 17:00:00,154.9275,138.4675
2025-03-09 18:00:00,2025-03-09 18:00:00,185.415,165.715
2025-03-09 19:00:00,2025-03-09 19:00:00,227.47750000000002,203.3075
2025-03-09 20:00:00,2025-03-09 20:00:00,273.4425,244.39249999999998
2025-03-09 21:00:00,2025-03-09 21:00:00,284.7275,254.47750000000002
2025-03-09 22:00:00,2025-03-09 22:00:00,248.275,221.9
2025-03-09 23:00:00,2025-03-09 23:00:00,210.2075,187.8725
2025-03-10 00:00:00,2025-03-10 00:00:00,216.72,193.695
2025-03-10 01:00:00,2025-03-10 01:00:00,68.21,60.965
2025-03-10 02:00:00,2025-03-10 02:00:00,-93.6825,-108.97749999999999
2025-03-10 03:00:00,2025-03-10 03:00:00,20.439999999999998,18.27
2025-03-10 04:00:00,2025-03-10 04:00:00,509.6925,455.5425
2025-03-10 05:00:00,2025-03-10 05:00:00,138.15,123.475
2025-03-10 06:00:00,2025-03-10 06:00:00,116.5975,104.21249999999999
2025-03-10 07:00:00,2025-03-10 07:00:00,84.8925,75.8675
2025-03-10 08:00:00,2025-03-10 08:00:00,68.86500000000001,61.555
2025-03-10 09:00:00,2025-03-10 09:00:00,98.125,87.7
2025-03-10 10:00:00,2025-03-10 10:00:00,114.87,102.66499999999999
2025-03-10 11:00:00,2025-03-10 11:00:00,87.5725,74.5025
2025-03-10 12:00:00,2025-03-10 12:00:00,141.3175,126.3025
2025-03-10 13:00:00,2025-03-10 13:00:00,60.6,54.16
2025-03-10 14:00:00,2025-03-10 14:00:00,39.6275,35.417500000000004
2025-03-10 15:00:00,2025-03-10 15:00:00,51.4675,45.9975
2025-03-10 16:00:00,2025-03-10 16:00:00,57.7925,51.6525
2025-03-10 17:00:00,2025-03-10 17:00:00,15.857499999999998,10.037500000000001
2025-03-10 18:00:00,2025-03-10 18:00:00,48.652499999999996,33.5075
2025-03-10 19:00:00,2025-03-10 19:00:00,86.995,77.755
2025-03-10 20:00:00,2025-03-10 20:00:00,33.197500000000005,23.3975
2025-03-10 21:00:00,2025-03-10 21:00:00,113.56,101.495
2025-03-10 22:00:00,2025-03-10 22:00:00,78.2025,69.8925
2025-03-10 23:00:00,2025-03-10 23:00:00,65.7725,56.8325
2025-03-11 00:00:00,2025-03-11 00:00:00,115.775,103.475
2025-03-11 01:00:00,2025-03-11 01:00:00,110.54,98.795
2025-03-11 02:00:00,2025-03-11 02:00:00,104.24,93.165
2025-03-11 03:00:00,2025-03-11 03:00:00,109.53,97.895
2025-03-11 04:00:00,2025-03-11 04:00:00,85.2525,76.1925
2025-03-11 05:00:00,2025-03-11 05:00:00,98.565,88.1
2025-03-11 06:00:00,2025-03-11 06:00:00,104.3525,93.2675
2025-03-11 07:00:00,2025-03-11 07:00:00,59.385,49.875
2025-03-11 08:00:00,2025-03-11 08:00:00,102.8775,91.94749999999999
2025-03-11 09:00:00,2025-03-11 09:00:00,118.915,106.28
2025-03-11 10:00:00,2025-03-11 10:00:00,139.2175,124.42750000000001
2025-03-11 11:00:00,2025-03-11 11:00:00,148.0,132.275
2025-03-11 12:00:00,2025-03-11 12:00:00,150.715,134.7
2025-03-11 13:00:00,2025-03-11 13:00:00,52.29,46.735
2025-03-11 14:00:00,2025-03-11 14:00:00,226.5575,202.4875
2025-03-11 15:00:00,2025-03-11 15:00:00,237.855,212.58499999999998
2025-03-11 16:00:00,2025-03-11 16:00:00,38.4675,34.3775
2025-03-11 17:00:00,2025-03-11 17:00:00,91.8575,82.10249999999999
2025-03-11 18:00:00,2025-03-11 18:00:00,92.8725,83.00750000000001
2025-03-11 19:00:00,2025-03-11 19:00:00,119.235,106.57
2025-03-11 20:00:00,2025-03-11 20:00:00,113.9725,101.8625
2025-03-11 21:00:00,2025-03-11 21:00:00,73.32,65.53
2025-03-11 22:00:00,2025-03-11 22:00:00,88.87,79.43
2025-03-11 23:00:00,2025-03-11 23:00:00,97.8975,87.4925
2025-03-12 00:00:00,2025-03-12 00:00:00,100.315,89.66
2025-03-12 01:00:00,2025-03-12 01:00:00,89.59,80.07
2025-03-12 02:00:00,2025-03-12 02:00:00,94.905,84.825
2025-03-12 03:00:00,2025-03-12 03:00:00,55.9825,50.0325
2025-03-12 04:00:00,2025-03-12 04:00:00,77.655,69.405
2025-03-12 05:00:00,2025-03-12 05:00:00,106.1625,94.8875
2025-03-12 06:00:00,2025-03-12 06:00:00,100.715,90.015
2025-03-12 07:00:00,2025-03-12 07:00:00,121.55250000000001,108.6375
2025-03-12 08:00:00,2025-03-12 08:00:00,187.93,167.97
2025-03-12 09:00:00,2025-03-12 09:00:00,127.395,113.855
2025-03-12 10:00:00,2025-03-12 10:00:00,122.7225,109.6825
2025-03-12 11:00:00,2025-03-12 11:00:00,139.26250000000002,124.4675
2025-03-12 12:00:00,2025-03-12 12:00:00,128.77249999999998,115.0875
2025-03-12 13:00:00,2025-03-12 13:00:00,217.84250000000003,194.6975
2025-03-12 14:00:00,2025-03-12 14:00:00,220.3775,196.9675
2025-03-12 15:00:00,2025-03-12 15:00:00,172.5325,154.20749999999998
2025-03-12 16:00:00,2025-03-12 16:00:00,164.15,146.715
2025-03-12 17:00:00,2025-03-12 17:00:00,129.215,115.485
2025-03-12 18:00:00,2025-03-12 18:00:00,300.3675,268.4575
2025-03-12 19:00:00,2025-03-12 19:00:00,293.9875,262.7525
2025-03-12 20:00:00,2025-03-12 20:00:00,246.23,220.07
2025-03-12 21:00:00,2025-03-12 21:00:00,223.595,199.84
2025-03-12 22:00:00,2025-03-12 22:00:00,159.045,142.145
2025-03-12 23:00:00,2025-03-12 23:00:00,115.0425,102.82249999999999
2025-03-13 00:00:00,2025-03-13 00:00:00,120.0175,107.2625
2025-03-13 01:00:00,2025-03-13 01:00:00,110.7325,98.9725
2025-03-13 02:00:00,2025-03-13 02:00:00,82.54,73.77000000000001
2025-03-13 03:00:00,2025-03-13 03:00:00,103.32,92.34
2025-03-13 04:00:00,2025-03-13 04:00:00,62.24,55.625
2025-03-13 05:00:00,2025-03-13 05:00:00,74.095,66.225
2025-03-13 06:00:00,2025-03-13 06:00:00,105.3675,94.1775
2025-03-13 07:00:00,2025-03-13 07:00:00,103.2125,92.2475
2025-03-13 08:00:00,2025-03-13 08:00:00,97.345,87.005
2025-03-13 09:00:00,2025-03-13 09:00:00,123.42750000000001,110.3125
2025-03-13 10:00:00,2025-03-13 10:00:00,141.45749999999998,126.4275
2025-03-13 11:00:00,2025-03-13 11:00:00,138.9,124.145
2025-03-13 12:00:00,2025-03-13 12:00:00,132.5375,118.4575
2025-03-13 13:00:00,2025-03-13 13:00:00,89.6975,80.1675
2025-03-13 14:00:00,2025-03-13 14:00:00,48.345,43.21
2025-03-13 15:00:00,2025-03-13 15:00:00,33.357499999999995,25.1475
2025-03-13 16:00:00,2025-03-13 16:00:00,90.1075,80.5325
2025-03-13 17:00:00,2025-03-13 17:00:00,154.035,137.665
2025-03-13 18:00:00,2025-03-13 18:00:00,310.38750000000005,277.4125
2025-03-13 19:00:00,2025-03-13 19:00:00,348.53,311.5
2025-03-13 20:00:00,2025-03-13 20:00:00,285.84749999999997,255.4775
2025-03-13 21:00:00,2025-03-13 21:00:00,111.44,99.6
2025-03-13 22:00:00,2025-03-13 22:00:00,-19.3,-24.23
2025-03-13 23:00:00,2025-03-13 23:00:00,91.9675,82.1975
2025-03-14 00:00:00,2025-03-14 00:00:00,222.14000000000001,198.545
2025-03-14 01:00:00,2025-03-14 01:00:00,120.28999999999999,107.515
2025-03-14 02:00:00,2025-03-14 02:00:00,132.5,118.42500000000001
2025-03-14 03:00:00,2025-03-14 03:00:00,233.95749999999998,209.10250000000002
2025-03-14 04:00:00,2025-03-14 04:00:00,85.16749999999999,76.1225
2025-03-14 05:00:00,2025-03-14 05:00:00,119.3675,106.6875
2025-03-14 06:00:00,2025-03-14 06:00:00,405.7775,362.6675
2025-03-14 07:00:00,2025-03-14 07:00:00,195.66750000000002,174.8775
2025-03-14 08:00:00,2025-03-14 08:00:00,184.8125,165.1775
2025-03-14 09:00:00,2025-03-14 09:00:00,183.995,164.445
2025-03-14 10:00:00,2025-03-14 10:00:00,-79.36,-93.54499999999999
2025-03-14 11:00:00,2025-03-14 11:00:00,-14.842499999999998,-27.707500000000003
2025-03-14 12:00:00,2025-03-14 12:00:00,147.17000000000002,131.535
2025-03-14 13:00:00,2025-03-14 13:00:00,124.85249999999999,111.5925
2025-03-14 14:00:00,2025-03-14 14:00:00,150.09,134.145
2025-03-14 15:00:00,2025-03-14 15:00:00,117.3775,104.9075
2025-03-14 16:00:00,2025-03-14 16:00:00,123.5375,110.4125
2025-03-14 17:00:00,2025-03-14 17:00:00,193.785,173.2
2025-03-14 18:00:00,2025-03-14 18:00:00,120.85249999999999,99.51750000000001
2025-03-14 19:00:00,2025-03-14 19:00:00,100.145,89.505
2025-03-14 20:00:00,2025-03-14 20:00:00,86.42750000000001,77.2425
2025-03-14 21:00:00,2025-03-14 21:00:00,65.6075,58.6375
2025-03-14 22:00:00,2025-03-14 22:00:00,142.06,126.965
2025-03-14 23:00:00,2025-03-14 23:00:00,84.025,75.095
2025-03-15 00:00:00,2025-03-15 00:00:00,90.2925,80.7025
2025-03-15 01:00:00,2025-03-15 01:00:00,92.4925,82.6625
2025-03-15 02:00:00,2025-03-15 02:00:00,93.31,83.395
2025-03-15 03:00:00,2025-03-15 03:00:00,75.7425,67.69749999999999
2025-03-15 04:00:00,2025-03-15 04:00:00,36.31,32.45
2025-03-15 05:00:00,2025-03-15 05:00:00,40.557500000000005,36.2425
2025-03-15 06:00:00,2025-03-15 06:00:00,113.8875,101.7875
2025-03-15 07:00:00,2025-03-15 07:00:00,79.7625,71.2825
2025-03-15 08:00:00,2025-03-15 08:00:00,89.195,79.715
2025-03-15 09:00:00,2025-03-15 09:00:00,136.8375,122.3025
2025-03-15 10:00:00,2025-03-15 10:00:00,80.64750000000001,72.0775
2025-03-15 11:00:00,2025-03-15 11:00:00,30.127499999999998,26.927500000000002
2025-03-15 12:00:00,2025-03-15 12:00:00,30.8275,27.552500000000002
2025-03-15 13:00:00,2025-03-15 13:00:00,31.21,27.895000000000003
